kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,Y
0.9109821964,1.875175035,1.5297059412,0.9929985997,0.6823364673,
0.0078015603,0.2640528106,1.5057011402,1.2886577315,1.8645729146,
2.3938787758,1.9591918384,1.4480896179,1.0802160432,1.6521304261,
1.5573114623,0.6617323465,1.6467293459,1.2030406081,2.449089818,
1.2542508502,1.950390078,2.9867973595,0.6085217043,1.6473294659,
2.8391678336,0.8777755551,0.1656331266,1.4862972595,2.0908181636,
1.6527305461,0.7777555511,0.3192638528,1.2934586917,2.7539507902,
2.648929786,0.7541508302,0.7471494299,1.1862372474,0.8413682737,
2.399879976,0.5829165833,1.2920584117,1.575115023,1.2512502501,
2.0614122825,0.2432486497,0.1836367273,1.5591118224,2.1868373675,
0.1320264053,0.3548709742,2.025405081,1.8883776755,1.7625525105,
0.9871974395,0.0072014403,2.8409681936,0.3392678536,0.2268453691,
0.0414082817,1.2166433287,1.7235447089,1.1986397279,2.1484296859,
2.5397079416,1.3614722945,2.0086017203,1.8199639928,2.5673134627,
0.1806361272,1.0010002,1.0886177235,1.7975595119,2.7341468294,
2.4844968994,1.0018003601,2.5763152631,1.5031006201,2.1544308862,
1.8273654731,0.8189637928,0.8653730746,0.5613122625,1.4360872174,
2.0326065213,1.8895779156,0.0228045609,0.9149829966,0.4056811362,
2.5421084217,1.9103820764,1.0736147229,1.8331666333,0.2730546109,
0.5665133027,1.4194838968,1.3016603321,1.3442688538,0.8539707942,
1.2314462893,0.0548109622,2.9807961592,0.4304860972,2.2090418084,
2.0398079616,0.375275055,1.0406081216,1.4294858972,0.2550510102,
2.5343068614,1.5591118224,2.5325065013,1.273854771,0.4284856971,
2.0392078416,1.9615923185,1.2182436487,1.0950190038,1.0268053611,
2.2894578916,1.9691938388,2.624324865,1.4098819764,1.25005001,
0.6619323865,0.4968993799,1.0298059612,0.8189637928,0.4362872575,
2.0440088018,1.4174834967,1.1372274455,1.4346869374,1.9287857572,
0.1932386477,1.9871974395,1.9719943989,1.00060012,2.8697739548,
0.9637927586,0.698939788,2.0476095219,0.7065413083,1.6983396679,
1.0058011602,0.24964993,2.8391678336,0.5645129026,2.1910382076,
1.1366273255,0.9965993199,0.2436487297,1.873974795,0.3618723745,
1.6707341468,0.2868573715,0.4104820964,1.3710742148,2.6645329066,
1.1900380076,0.898979796,0.8773754751,1.9175835167,2.5013002601,
0.799959992,0.6109221844,0.7057411482,1.5555111022,2.0146029206,
1.5609121824,0.6169233847,0.799359872,0.7649529906,0.4914982997,
0.126025205,1.0138027606,0.8131626325,1.5619123825,2.0986197239,
2.5853170634,1.3866773355,0.9415883177,1.2802560512,1.2236447289,
0.1596319264,1.9875975195,1.575315063,1.4326865373,1.6515303061,
0.6373274655,1.5723144629,0.7921584317,1.6151230246,2.3146629326,
2.2912582517,0.7401480296,0.1572314463,0.8113622725,0.9865973195,
2.6939387878,1.3014602921,0.6541308262,1.875975195,1.775755151,
0.5347069414,0.2604520904,2.6903380676,1.9895979196,2.8787757552,
0.650530106,1.099819964,2.4208841768,1.1518303661,1.9323864773,
2.9417883577,1.9623924785,0.1650330066,1.5611122224,0.0900180036,
1.226045209,0.7549509902,2.7821564313,1.6371274255,2.1328265653,
2.7119423885,1.3106621324,0.3618723745,0.6693338668,0.7399479896,
2.4034806961,1.0670134027,2.9591918384,0.5821164233,2.0176035207,
0.6355271054,1.5059011802,1.9989998,1.7871574315,1.2644528906,
2.7077415483,0.4232846569,1.75115023,1.4902980596,1.6215243049,
1.9335867173,1.4334866973,1.1594318864,1.0074014803,1.3616723345,
2.9333866773,0.4560912182,0.2226445289,0.6125225045,2.5835167033,
1.8153630726,0.7709541908,1.2176435287,1.9415883177,1.1408281656,
2.1304260852,1.6611322264,2.0626125225,1.3978795759,0.6343268654,
0.5653130626,1.0398079616,1.2314462893,1.2586517303,2.7101420284,
0.649929986,0.699339868,2.3944788958,1.675935187,2.9315863173,
2.5265053011,0.0312062412,1.5039007802,1.7327465493,2.8469693939,
1.9659931986,1.8635727145,0.9607921584,0.0792158432,1.5765153031,
2.8883776755,0.0164032807,2.9021804361,0.0408081616,2.6921384277,
2.2432486497,1.8563712743,2.5805161032,1.7763552711,0.8185637127,
1.2788557712,0.2812562513,2.4436887377,0.0800160032,2.7131426285,
0.0768153631,1.8647729546,0.6565313063,0.1376275255,2.1826365273,
2.2732546509,1.1438287658,2.1958391678,1.849969994,1.1654330866,
1.7301460292,0.774554911,0.5431086217,1.1698339668,1.5471094219,
0.4068813763,1.0474094819,0.4440888178,1.1902380476,1.8525705141,
2.9519903981,1.1134226845,0.1302260452,1.6767353471,2.8211642328,
1.1168233647,0.7333466693,0.4866973395,0.5393078616,0.5371074215,
0.5863172635,1.8951790358,1.3826765353,0.2112422484,1.0370074015,
1.1438287658,1.2142428486,1.9899979996,0.8637727546,2.1640328066,
0.0672134427,0.1956391278,0.100220044,0.9925985197,2.6987397479,
1.4192838568,1.3818763753,1.24884977,1.4598919784,2.9561912382,
0.1026205241,0.1120224045,1.825565113,0.2924584917,1.2188437688,
2.6357271454,1.8699739948,0.8371674335,0.2396479296,0.0660132026,
0.6409281856,0.9189837968,1.1816363273,0.1880376075,2.8835767153,
2.6987397479,1.8079615923,1.4648929786,0.7973594719,0.6769353871,
2.0902180436,1.4726945389,2.7347469494,0.3396679336,1.8639727946,
2.5865173035,1.1702340468,0.474094819,0.3616723345,2.6873374675,
0.7711542308,1.7551510302,2.8085617123,1.5567113423,1.9575915183,
2.325465093,0.226045209,0.7603520704,1.6639327866,1.1870374075,
2.024804961,1.8923784757,0.148829766,1.2274454891,0.6091218244,
1.9983996799,0.649329866,1.9035807161,0.098819764,0.873774755,
1.9347869574,0.6533306661,0.0720144029,1.7123424685,0.426085217,
2.0314062813,0.1076215243,0.5137027405,0.3816763353,0.9649929986,
2.8235647129,0.7301460292,2.300860172,0.6017203441,2.1466293259,
0.9727945589,1.8783756751,1.549509902,1.4690938188,2.9711942388,
2.0860172034,0.9097819564,0.8335667133,0.548909782,1.0880176035,
1.5579115823,1.399879976,0.4170834167,1.1486297259,0.2856571314,
2.7791558312,0.4872974595,0.7207441488,0.9225845169,2.1064212843,
2.4616923385,1.5319063813,2.4328865773,1.3590718144,1.9713942789,
0.124824965,0.1380276055,1.7631526305,0.4900980196,1.0088017604,
0.0102020404,0.0112022404,2.0674134827,0.7017403481,0.4392878576,
1.3436687337,1.7919583917,2.4994999,1.6715343069,1.4888977796,
1.7817563513,0.4780956191,0.8869773955,0.8961792358,2.4262852571,
0.7369473895,0.200040008,1.2410482096,0.1368273655,0.5971194239,
2.4520904181,0.5825165033,2.2642528506,1.1910382076,1.1546309262,
0.9061812362,0.7789557912,0.0072014403,1.7867573515,2.9189837968,
2.7155431086,0.9869973995,0.6013202641,0.6225245049,2.2708541708,
1.9029805961,1.1678335667,1.3580716143,1.5763152631,2.1766353271,
1.0706141228,1.2518503701,0.1026205241,1.126225245,2.8025605121,
1.7625525105,1.4058811762,1.0094018804,1.0810162032,2.8217643529,
1.1804360872,0.274854971,1.975595119,1.8339667934,1.9167833567,
2.7413482697,1.9855971194,0.3720744149,0.7957591518,0.4656931386,
2.1388277656,0.8881776355,2.4784956991,0.2344468894,2.3386677335,
2.6405281056,1.525105021,1.6557311462,1.9111822364,0.0540108022,
1.1624324865,0.9069813963,2.1904380876,0.7485497099,0.8917783557,
0.523904781,1.8843768754,2.1232246449,1.2850570114,2.874574915,
1.8303660732,0.8689737948,2.3950790158,0.3288657732,0.5047009402,
1.1030206041,1.7843568714,2.1658331666,1.8335667133,1.5639127826,
0.9595919184,0.4392878576,1.7439487898,0.1960392078,2.1790358072,
1.0568113623,1.5803160632,0.6661332266,0.8777755551,0.025205041,
0.7585517103,1.451090218,0.276055211,1.9147829566,0.6283256651,
2.1466293259,0.5169033807,2.975395079,0.3484696939,0.1806361272,
0.9529905981,1.9155831166,1.1474294859,1.4730946189,0.1524304861,
2.7833566713,1.1018203641,0.199839968,1.5515103021,2.0482096419,
2.8451690338,1.8207641528,1.7931586317,1.8075615123,1.8873774755,
0.7561512302,1.0214042809,2.2030406081,1.5731146229,1.2122424485,
2.4232846569,0.6593318664,1.3730746149,1.7663532707,0.1656331266,
0.0084016803,0.3348669734,0.9547909582,0.5237047409,2.9063812763,
2.2234446889,1.4610922184,2.5541108222,0.9145829166,2.4112822565,
1.7133426685,0.3128625725,2.7479495899,1.2182436487,1.7865573115,
0.675735147,1.6463292659,2.6663332667,0.4532906581,1.2386477295,
2.0776155231,1.9783956791,1.1174234847,0.0540108022,0.1860372074,
0.673934787,1.948789758,0.0786157231,1.5787157431,0.3954790958,
2.8151630326,0.0932186437,0.349869974,0.6781356271,2.4436887377,
0.5461092218,1.4082816563,1.7709541908,1.900380076,2.9861972394,
0.5563112623,0.7665533107,0.3624724945,0.8653730746,0.5443088618,
1.8537707542,1.3898779756,0.8977795559,0.6957391478,0.3402680536,
1.1810362072,1.9483896779,0.3690738148,1.2666533307,1.773954791,
1.3178635727,1.724744949,0.899579916,1.0382076415,1.9641928386,
0.5545109022,1.3438687738,2.7611522304,1.3534706941,1.3232646529,
1.8147629526,1.9379875975,1.2680536107,0.4288857772,1.6947389478,
1.3478695739,0.600920184,0.0840168034,0.125625125,2.1118223645,
2.0608121624,1.849569914,1.2320464093,0.1856371274,0.5179035807,
0.7927585517,0.5585117023,1.4798959792,1.525105021,0.3900780156,
2.2828565713,0.9601920384,0.3396679336,0.0200040008,2.8475695139,
1.2956591318,0.4900980196,0.3060612122,1.1070214043,2.7185437087,
2.9909981996,0.848969794,1.5897179436,0.9969993999,2.049409882,
1.5369073815,0.1200240048,0.2232446489,0.6925385077,0.5569113823,
2.0074014803,1.149029806,0.1884376875,0.0660132026,1.3628725745,
2.1400280056,1.7715543109,1.4810962192,0.3668733747,0.9103820764,
0.8935787157,0.3344668934,2.3608721744,1.2214442889,2.6783356671,
2.8529705941,1.0790158032,1.3790758152,0.274854971,1.7319463893,
1.4768953791,0.0856171234,1.2404480896,1.0918183637,1.3580716143,
0.9193838768,1.8967793559,0.0090018004,0.4464892979,1.4930986197,
2.3902780556,1.7059411882,1.6479295859,1.2058411682,0.8827765553,
0.2148429686,0.7173434687,2.8109621924,0.4064812963,0.6781356271,
1.7325465093,0.1456291258,2.5031006201,0.6977395479,1.650930186,
0.7879575915,1.2866573315,2.3158631726,0.3052610522,2.4448889778,
0.4620924185,0.1396279256,0.1110222044,0.3188637728,1.7535507101,
2.0368073615,1.6311262252,1.4930986197,0.9169833967,2.5469093819,
0.4560912182,1.2666533307,1.349669934,1.7727545509,1.0664132827,
2.1094218844,1.8519703941,0.3198639728,1.1530306061,2.2786557311,
0.1914382877,0.0088017604,2.8865773155,0.0360072014,1.5465093019,
2.9051810362,0.5873174635,2.2534506901,0.8605721144,2.1916383277,
1.9425885177,0.6377275455,1.1948389678,0.874574915,2.5265053011,
1.5969193839,1.8231646329,2.273854771,1.3110622124,2.825365073,
1.7013402681,0.1136227245,1.824964993,1.7543508702,2.1898379676,
0.3588717744,1.6071214243,1.9821964393,0.4124824965,1.3118623725,
1.3064612923,0.7825565113,1.6617323465,0.9653930786,0.6601320264,
2.8427685537,1.7111422284,1.9185837167,1.0670134027,1.2392478496,
2.0278055611,0.1792358472,2.9573914783,0.3108621724,0.1230246049,
2.0596119224,0.0568113623,2.8571714343,0.174434887,2.925585117,
1.6041208242,0.6113222645,2.8349669934,1.525505101,1.2572514503,
1.8225645129,0.0404080816,2.324864973,0.4764952991,2.1952390478,
2.2318463693,1.7283456691,0.1386277255,0.4404880976,2.1448289658,
0.5317063413,0.7973594719,0.8299659932,1.6667333467,2.923784757,
1.9623924785,1.0062012402,2.0926185237,0.4792958592,2.2870574115,
2.5673134627,0.4660932186,2.6939387878,1.7667533507,0.2358471694,
0.525105021,0.74894979,2.5697139428,1.5675135027,0.5905181036,
1.9887977596,1.0690138028,1.0436087217,1.6119223845,0.9805961192,
1.6467293459,1.0622124425,1.8423684737,0.2288457692,2.1976395279,
0.4278855771,1.7227445489,1.2152430486,1.2150430086,0.2106421284,
0.625325065,1.5807161432,0.4674934987,0.2316463293,1.2776555311,
1.8855771154,0.4480896179,0.3150630126,0.2180436087,0.5785157031,
1.0400080016,1.8423684737,0.2142428486,1.6587317463,0.4380876175,
2.2696539308,1.4734946989,1.3310662132,1.025005001,2.1286257251,
0.1704340868,1.8815763153,2.9519903981,0.0820164033,1.4210842168,
2.3986797359,0.3264652931,1.8735747149,1.6855371074,2.0644128826,
1.6143228646,1.075415083,2.0860172034,0.6065213043,0.700940188,
1.9329865973,0.2332466493,1.899379876,0.9953990798,1.649129826,
1.4702940588,1.9791958392,0.6403280656,1.8171634327,2.3800760152,
0.1236247249,0.1820364073,2.2822564513,0.1780356071,1.3442688538,
2.4628925785,1.3382676535,2.7299459892,0.2528505701,0.6187237447,
2.0686137227,1.149829966,0.2700540108,0.9037807562,1.5813162633,
1.7691538308,1.9287857572,2.8319663933,0.2792558512,1.5357071414,
2.7977595519,1.0106021204,0.6925385077,0.0316063213,1.1552310462,
1.5615123025,1.9371874375,0.0294058812,0.724144829,0.0456091218,
0.9889977996,0.6849369874,0.3960792158,0.5765153031,1.9311862372,
1.7517503501,1.8291658332,2.800160032,1.8315663133,0.9595919184,
2.2162432486,1.3766753351,0.6733346669,0.0600120024,1.1396279256,
1.2086417283,0.9217843569,0.5065013003,1.4814962993,0.3570714143,
0.3864772955,1.9191838368,1.2398479696,1.2398479696,0.5329065813,
1.8735747149,1.4450890178,2.474894979,0.6893378676,0.1080216043,
0.5155031006,0.2572514503,2.3536707341,0.3464692939,2.4088817764,
0.8203640728,1.5867173435,2.1304260852,0.1584316863,0.2322464493,
1.3058611722,0.950590118,0.9325865173,0.6105221044,2.4892978596,
0.5701140228,1.225045009,1.9059811962,0.850170034,1.3544708942,
0.8791758352,0.1916383277,0.1692338468,1.8275655131,0.4344868974,
0.2838567714,0.9729945989,2.7857571514,0.4640928186,0.1104220844,
2.3332666533,0.151230246,0.1848369674,0.1900380076,1.923984797,
2.3422684537,1.5043008602,1.323864773,1.2322464493,0.2682536507,
0.3804760952,1.3462692539,1.6365273055,0.9569913983,2.2072414483,
2.9891978396,0.1904380876,1.1384276855,0.5633126625,1.3106621324,
0.6547309462,0.3536707341,2.4334866973,1.625525105,0.9079815963,
0.3078615723,1.1266253251,2.3290658132,1.3326665333,1.7583516703,
2.4472894579,1.3654730946,0.8635727145,1.1114222845,1.4714942989,
2.6891378276,0.124024805,2.4688937788,0.1700340068,1.3028605721,
0.9655931186,0.6793358672,2.5559111822,1.0090018004,2.0170034007,
0.75075015,1.4890978196,0.0930186037,0.374474895,1.1732346469,
0.5917183437,1.3062612523,2.5397079416,0.0116023205,2.2936587317,
2.5475095019,1.9579915983,1.3388677736,1.2382476495,0.200440088,
1.9911982396,0.6181236247,2.9135827165,1.4106821364,1.8099619924,
0.6763352671,0.2772554511,2.9825965193,0.4316863373,2.2672534507,
2.701140228,1.9515903181,0.724344869,1.0626125225,0.6799359872,
2.4694938988,0.2904580916,0.2220444089,0.7845569114,0.9679935987,
1.850170034,0.9973994799,2.0716143229,0.8169633927,2.7905581116,
0.5425085017,0.0884176835,0.3654730946,0.0432086417,2.6393278656,
0.0948189638,1.8959791958,0.7519503901,0.199239848,0.0120024005,
2.6669333867,0.3904780956,2.776155231,1.2946589318,2.3536707341,
2.551110222,0.6233246649,1.0838167634,0.674134827,2.0080016003,
1.425885177,0.1352270454,0.5659131826,1.99959992,0.7141428286,
0.6175235047,0.5469093819,2.00020004,0.0312062412,1.4648929786,
2.8109621924,1.3318663733,1.4054810962,1.2066413283,2.0014002801,
0.4368873775,1.1714342869,1.8717743549,1.6675335067,0.125425085,
2.0884176835,1.1690338068,2.24984997,0.625725145,1.100620124,
0.3294658932,1.7411482296,2.5355071014,1.2854570914,1.7043408682,
2.9039807962,0.275255051,2.7941588318,1.2822564513,0.4446889378,
1.2932586517,1.0582116423,1.8951790358,0.4712942589,0.174634927,
1.100620124,1.6939387878,2.8961792358,1.623924785,1.3382676535,
0.8557711542,0.7805561112,0.1410282056,1.4190838168,1.0010002,
1.0436087217,1.9395879176,1.350270054,0.8937787558,2.1700340068,
1.9467893579,0.6773354671,2.8871774355,0.6341268254,1.4480896179,
0.9799959992,0.3668733747,0.5311062212,1.5815163033,1.8795759152,
0.0216043209,1.9331866373,2.0944188838,1.0838167634,2.9807961592,
2.3782756551,0.2360472094,1.3268653731,0.6821364273,1.6665333067,
0.5437087417,0.4808961792,2.2060412082,1.0018003601,2.7143428686,
1.7631526305,1.4654930986,0.6919383877,0.9857971594,2.0284056811,
2.025405081,0.3704740948,1.4966993399,0.7613522705,1.8207641528,
0.5431086217,0.7441488298,1.3478695739,1.4282856571,0.6577315463,
1.8141628326,0.7045409082,1.8075615123,0.2384476895,0.3036607321,
2.5373074615,1.4978995799,2.423884777,1.450290058,0.9295859172,
2.0122024405,1.1818363673,0.4824964993,1.7343468694,1.6941388278,
0.1554310862,0.2960592118,1.6371274255,0.174834967,1.2530506101,
0.5827165433,1.5411082216,0.226245249,0.9821964393,0.948789758,
0.1764352871,0.7713542709,0.2034406881,1.3130626125,2.6735347069,
2.7893578716,1.9163832767,0.7633526705,0.7297459492,2.7227445489,
0.3066613323,0.9721944389,2.4430886177,0.4852970594,2.8265653131,
2.799559912,0.4308861772,1.5141028206,1.423884777,2.1070214043,
1.0964192839,0.7305461092,1.0316063213,0.1940388078,0.0684136827,
0.9541908382,0.8649729946,2.7893578716,0.4624924985,2.3518703741,
2.4430886177,1.7343468694,0.2934586917,0.974994999,2.3926785357,
2.4448889778,0.3804760952,2.1514302861,1.7267453491,2.825965193,
0.4344868974,1.1966393279,2.1688337668,0.0568113623,1.1960392078,
0.0864172835,0.9389877976,0.8809761952,1.025405081,2.6903380676,
1.1180236047,1.5959191838,1.6215243049,0.7657531506,1.2692538508,
1.075415083,1.450290058,0.5905181036,1.9571914383,1.125825165,
2.1832366473,1.4670934187,2.1292258452,1.8403680736,2.7083416683,
0.8797759552,0.7373474695,0.4794958992,1.173834767,0.349869974,
1.99959992,1.1074214843,2.0914182837,1.8907781556,0.5449089818,
0.25085017,0.8553710742,1.6461292258,0.2776555311,1.7529505901,
2.3926785357,1.8979795959,2.1982396479,0.7401480296,1.3148629726,
2.2978595719,1.3638727746,2.7389477896,1.2938587718,1.6467293459,
2.0722144429,0.8625725145,2.1142228446,1.8891778356,0.4866973395,
1.5693138628,1.5823164633,2.2042408482,0.1872374475,2.9411882376,
0.6649329866,1.6319263853,2.7971594319,0.549709942,2.3566713343,
1.2362472494,0.8865773155,1.1318263653,1.8651730346,0.9127825565,
0.2862572515,0.5897179436,2.0380076015,0.2060412082,1.325065013,
2.6483296659,1.9527905581,0.1440288058,0.0468093619,1.99959992,
1.9419883977,0.5649129826,1.3796759352,0.4556911382,1.5561112222,
0.9205841168,0.398879776,1.0808161632,0.848969794,1.6233246649,
2.2762552511,1.900780156,2.2582516503,1.7131426285,0.4614922985,
0.9685937187,0.8341668334,0.0216043209,1.1826365273,0.6835367073,
2.6645329066,0.9413882777,0.9337867574,0.5713142629,2.1028205641,
2.5199039808,0.2780556111,2.6147229446,1.4670934187,0.1608321664,
1.2728545709,1.5295059012,1.4372874575,1.724344869,2.0290058012,
1.925185037,0.5377075415,2.1274254851,0.3104620924,0.6475295059,
2.6075215043,0.8845769154,2.4094818964,0.0308061612,0.1464292859,
2.8415683137,0.6421284257,1.3082616523,1.7195439088,2.0374074815,
0.7363472695,0.1908381676,2.1640328066,0.8401680336,2.7407481496,
0.7951590318,0.6633326665,2.1814362873,1.4582916583,1.8765753151,
0.7309461892,1.4042808562,1.2626525305,0.8549709942,0.5473094619,
2.7317463493,0.2176435287,0.7885577115,1.5107021404,2.4640928186,
0.6859371874,0.75095019,2.7059411882,0.3284656931,2.1322264453,
1.4732946589,1.6403280656,2.9597919584,1.3186637327,1.2662532507,
1.1672334467,0.9605921184,2.775555111,1.4022804561,1.4516903381,
2.3122624525,0.1732346469,0.3486697339,0.7101420284,1.4126825365,
